Country Name,Country Code,Region,Income Group,Languages,Year,GDP at market prices (current US$),"Population, total",GDP per capita (current US$),Internet users (per 100 people),"Enrolment in secondary education, both sexes (number)","Enrolment in tertiary education, all programmes, both sexes (number)",Projection: Population age 15-19 by highest level of educational attainment. Lower Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 25-29 by highest level of educational attainment. Post Secondary. Total
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2009,167422949529.4,20367487.0,8220.10832899514,36.6,1861830.0,1098188.0,,,,,,
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2010,167998080493.408,20246871.0,8297.48362072379,39.93,1821782.0,999523.0,835100.0,212480.0,1120380.0,0.0,124820.0,275840.0
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2011,185362855081.021,20147528.0,9200.27782470489,40.00999678,1777771.0,871842.0,,,,,,
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2012,171664638717.49,20058035.0,8558.3976056224,45.87999425,1714307.0,705333.0,,,,,,
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2013,191549024910.604,19983693.0,9585.26659264653,49.7645,1669005.0,618157.0,,,,,,
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2014,199493490982.921,19908979.0,10020.2773322992,54.08,1609259.0,578706.0,,,,,,
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2015,177911101680.106,19815481.0,8978.38925434643,55.7632,1562960.0,541653.0,798520.0,200820.0,794160.0,0.0,89520.0,301410.0
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2016,187592037839.968,19705301.0,9519.87680066234,59.50395129,,,,,,,,
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2017,,,,,,,,,,,,
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2020,,,,,,,756460.0,196820.0,755060.0,0.0,87970.0,220050.0
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2025,,,,,,,765650.0,207790.0,719030.0,0.0,87420.0,215990.0
Romania,ROU,Europe & Central Asia,Upper middle income,"Romanian (official) 85.4%, Hungarian 6.3%, Romani 1.2%, other 1%, unspecified 6.1% (2011 est.)",2030,,,,,,,674070.0,192060.0,732230.0,0.0,93570.0,214450.0
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2000,1734938264.47371,8025703.0,216.172747044553,0.06283146,129620.0,9357.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2001,1674685094.01639,8329406.0,201.056965408625,0.24067241,141163.0,12802.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2002,1677447150.10691,8536205.0,196.509707780789,0.292784719,157289.0,15940.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2003,1845979298.99285,8680346.0,212.661949073556,0.356918467,179153.0,20393.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2004,2089188828.797,8818438.0,236.911438147777,0.430854243,203551.0,25233.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2005,2581465863.87859,8991735.0,287.093187674969,0.556041165,218517.0,27787.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2006,3152016556.51526,9206580.0,342.365629421051,,239629.0,37149.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2007,3824811913.22869,9447402.0,404.853303927227,2.115387178,266518.0,41013.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2008,4860576609.21568,9708169.0,500.668726431902,4.5,288036.0,45128.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2009,5379378135.44102,9977446.0,539.153821072148,7.7,346518.0,55213.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2010,5774003744.2708,10246842.0,563.491048683175,8.0,425587.0,62734.0,87240.0,4090.0,51380.0,0.0,6080.0,9680.0
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2011,6491683831.5094,10516071.0,617.310764781771,7.0,486442.0,73674.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2012,7315702176.36442,10788853.0,678.079697291679,8.023854277,534712.0,71638.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2013,7622526429.08839,11065151.0,688.876855732777,9.0,581962.0,77120.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2014,8016288347.03577,11345357.0,706.569951658266,10.6,587069.0,77512.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2015,8261034257.63248,11629553.0,710.348390658908,18.0,567838.0,80335.0,114560.0,5620.0,57100.0,0.0,6170.0,13270.0
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2016,8376048904.58291,11917508.0,702.835601585743,20.0,,81983.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2017,,,,,,,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2020,,,,,,,149010.0,7850.0,79490.0,0.0,8060.000000000001,14350.0
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2025,,,,,,,205650.0,11690.0,108770.0,0.0,10460.0,19310.0
Rwanda,RWA,Sub-Saharan Africa,Low income,"Kinyarwanda (official, universal Bantu vernacular) 93.2%, French (official) <0.1, English (official) <0.1, Swahili/Kiswahili (official, used in commercial centers) <0.1, more than one language, other 6.3%, unspecified 0.3% (2002 est.)",2030,,,,,,,250950.0,15470.0,158050.0,0.0,14550.0,25820.0
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2000,269019710.327456,174610.0,1540.68902312271,0.566392533,21681.0,1182.0,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2001,273088357.1637,175566.0,1555.47405057756,1.689902831,22185.0,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2002,288078881.433056,176582.0,1631.41702683771,2.244832676,22575.0,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2003,338838639.378435,177662.0,1907.20941663628,2.799630449,23427.0,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2004,420320176.359437,178781.0,2351.03381432835,3.07552941,23764.0,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2005,462649043.044658,179929.0,2571.28669110959,3.352592112,24010.0,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2006,508503671.284407,181094.0,2807.95427393733,4.469173873,24390.0,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2007,550970655.544072,182286.0,3022.56155461238,4.749983235,24550.0,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2008,644132488.887141,183526.0,3509.76149911805,5.031615316,,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2009,560959527.824621,184826.0,3035.06826866686,6.0,25429.0,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2010,643046733.391126,186205.0,3453.43429763501,7.0,25998.0,,10620.0,1550.0,2710.0,380.0,1700.0,2029.9999999999998
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2011,739785121.889922,187665.0,3942.05164463231,11.0,25640.0,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2012,801168622.338114,189194.0,4234.64075149378,12.92249,25564.0,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2013,804808525.537223,190757.0,4219.0248616681,15.3,,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2014,803589511.754069,192290.0,4179.04993371506,21.2,26322.0,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2015,803985809.166289,193759.0,4149.41142948863,25.40700977,25994.0,,11880.0,1810.0,3150.0,450.0,1940.0,2020.0
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2016,786356314.80277,195125.0,4030.01314440882,29.41173011,,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2017,,,,,,,,,,,,
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2020,,,,,,,12740.0,2029.9999999999998,4010.0,500.0,2410.0,2490.0
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2025,,,,,,,11950.0,2000.0,4580.0,480.0,2690.0,3100.0
Samoa,WSM,East Asia & Pacific,Lower middle income,"Samoan (Polynesian) (official) 91.1%, Samoan/English 6.7%, English (official) 0.5%, other 0.2%, unspecified 1.6% (2006 est.)",2030,,,,,,,10680.0,1870.0,4540.0,450.0,2620.0,3480.0
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2000,,138606.0,,4.638516816,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2001,72230284.4325877,141622.0,510.021638111223,6.310917888,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2002,80531992.1217606,144889.0,555.818537789346,7.580665169,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2003,96343906.4298042,148372.0,649.340215335806,10.16184431,6753.0,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2004,105360801.941831,151969.0,693.304568312162,13.32285269,7423.0,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2005,126194166.230985,155630.0,810.860156981204,13.75948422,8091.0,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2006,134441116.924998,159328.0,843.800944749184,14.18201978,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2007,145827429.572302,163101.0,894.09279877071,14.5904832,8997.0,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2008,188021168.8418,166913.0,1126.46210206395,15.48,8518.0,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2009,187821029.030558,170813.0,1099.57104570822,16.41,9726.0,704.0,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2010,197454053.144483,174776.0,1129.754961462,18.75,10097.0,766.0,3030.0,400.0,1670.0,0.0,30.0,90.0
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2011,233213522.647122,178800.0,1304.32618930158,20.1612,11884.0,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2012,252560557.085219,182889.0,1380.94995918409,21.5724,14061.0,1421.0,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2013,302925489.682558,187045.0,1619.53267760463,23.0,16118.0,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2014,348899846.089383,191266.0,1824.16031123871,24.41,19386.0,1680.0,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2015,315880811.087464,195553.0,1615.32071145656,25.82,22123.0,2336.0,4240.0,490.0,1910.0,0.0,30.0,80.0
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2016,342781715.52048,199910.0,1714.68018368506,28.0,23232.0,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2017,,,,,,,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2020,,,,,,,4940.0,590.0,2310.0,0.0,30.0,80.0
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2025,,,,,,,5450.0,680.0,2780.0,0.0,30.0,80.0
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,"Portuguese 98.4% (official), Forro 36.2%, Cabo Verdian 8.5%, French 6.8%, Angolar 6.6%, English 4.9%, Lunguie 1%, other (including sign language) 2.4%; note - shares sum to more than 100% because some respondents gave more than one answer on the census; other Portuguese-based Creoles are also spoken (2012 est.)",2030,,,,,,,5730.0,750.0,3210.0,0.0,30.0,90.0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2000,4679604753.55711,9884052.0,473.450033807704,0.403967486,249547.0,,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2001,4877602059.50983,10134497.0,481.287039653752,0.983794059,260738.0,,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2002,5333862371.27113,10396861.0,513.026226980541,1.006454537,289263.0,,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2003,6858952880.10003,10670990.0,642.766311288833,2.10143643,,,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2004,8031344381.09898,10955944.0,733.058181120585,4.38602398,360016.0,52282.0,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2005,8707015771.00113,11251266.0,773.869871266143,4.786684083,405899.0,59127.0,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2006,9358710935.43366,11556763.0,809.803829621985,5.611738652,447425.0,62539.0,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2007,11284603070.5653,11873557.0,950.397852182399,6.89,,71211.0,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2008,13439023281.4707,12203957.0,1101.20211677825,7.12,582101.0,91359.0,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2009,12814961485.1001,12550917.0,1021.03786401425,7.5,,94371.0,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2010,12948906288.5576,12916229.0,1002.52994032218,8.0,725208.0,92106.0,162420.0,42790.0,81540.0,0.0,43220.0,38480.0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,"French (official), Wolof, Pular, Jola, Mandinka, Serer, Soninke",2011,14390776643.965,13300910.0,1081.93925407848,9.8,833974.0,123683.0,,,,,,
